activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50
18662291,CHEMBL4241366,CHEMBL4232368,Inhibition of DPP4 (unknown origin),B,CHEMBL284,Homo sapiens,IC50,=,=,6.93,nM,8.16,,0,1,CHEMBL4229387,1,8.159266765388193
18662292,CHEMBL1976036,CHEMBL4232367,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured for 20 mins with 1 min interval,B,CHEMBL284,Homo sapiens,IC50,=,=,3440.0,nM,5.46,,0,1,CHEMBL4229387,1,5.46344155742847
18662293,CHEMBL4247286,CHEMBL4232367,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured for 20 mins with 1 min interval,B,CHEMBL284,Homo sapiens,IC50,=,=,2120.0,nM,5.67,,0,1,CHEMBL4229387,1,5.673664139071249
18662294,CHEMBL4250558,CHEMBL4232366,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate after 30 mins by fluorometric analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,94.82,nM,7.02,,0,1,CHEMBL4229387,1,7.023100049017062
18662295,CHEMBL4245414,CHEMBL4232365,Inhibition of recombinant human DPP4 assessed as hydrolyzing H-Gly-Pro-pNA hydrolysis by measuring p-nitroaniline release after 10 mins by double beam spectrophotometric analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,3730.0,nM,5.43,,0,1,CHEMBL4229387,1,5.428291168191313
18662296,CHEMBL4241199,CHEMBL4232364,Inhibition of recombinant human DPP4 expressed in baculovirus expression system using Ala-Pro-AMC as substrate by fluorometric analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,720.0,nM,6.14,,0,1,CHEMBL4229387,1,6.142667503568731
18662297,CHEMBL4249750,CHEMBL4232364,Inhibition of recombinant human DPP4 expressed in baculovirus expression system using Ala-Pro-AMC as substrate by fluorometric analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,660.0,nM,6.18,,0,1,CHEMBL4229387,1,6.180456064458131
18662298,CHEMBL4240687,CHEMBL4232364,Inhibition of recombinant human DPP4 expressed in baculovirus expression system using Ala-Pro-AMC as substrate by fluorometric analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,1320.0,nM,5.88,,0,1,CHEMBL4229387,1,5.8794260687941495
18672851,CHEMBL4247814,CHEMBL4235009,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,1270.0,nM,5.9,,0,1,CHEMBL4229489,1,5.896196279044043
18672852,CHEMBL4242321,CHEMBL4235009,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,1780.0,nM,5.75,,0,1,CHEMBL4229489,1,5.7495799976911055
18672853,CHEMBL4238169,CHEMBL4235009,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,15780.0,nM,4.8,,0,1,CHEMBL4229489,1,4.801893001126599
18672854,CHEMBL4238607,CHEMBL4235009,Inhibition of recombinant human DPP4 using H-Gly-Pro-AMC as substrate measured after 10 mins,B,CHEMBL284,Homo sapiens,IC50,=,=,7580.0,nM,5.12,,0,1,CHEMBL4229489,1,5.120330794367947
18896724,CHEMBL4554062,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,68510.0,nM,4.16,,0,1,CHEMBL4312014,1,4.164246032480617
18896727,CHEMBL4535561,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,76170.0,nM,4.12,,0,1,CHEMBL4312014,1,4.118216044406616
18896734,CHEMBL4571225,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,55870.0,nM,4.25,,0,1,CHEMBL4312014,1,4.252821328639835
18896738,CHEMBL142703,CHEMBL4315807,Inhibition of DPP4 in human serum assessed as decrease in p-nitroaniline formation using Gly-Pro-p-nitroanilide as substrate preincubated for 5 mins followed by incubation with substrate for 15 mins by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,15.0,nM,7.82,,0,1,CHEMBL4312014,1,7.823908740944319
18934792,CHEMBL1422,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,120.0,nM,6.92,,0,1,CHEMBL4325850,1,6.920818753952375
18934793,CHEMBL4516388,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,223.0,nM,6.65,,0,1,CHEMBL4325850,1,6.651695136951839
18934794,CHEMBL4464592,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,226.0,nM,6.65,,0,1,CHEMBL4325850,1,6.645891560852599
18934795,CHEMBL4458307,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,208.0,nM,6.68,,0,1,CHEMBL4325850,1,6.681936665037238
18934796,CHEMBL4537702,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,217.0,nM,6.66,,0,1,CHEMBL4325850,1,6.66354026615147
18934797,CHEMBL4524414,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,60.0,nM,7.22,,0,1,CHEMBL4325850,1,7.221848749616356
18934798,CHEMBL4577865,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,170.0,nM,6.77,,0,1,CHEMBL4325850,1,6.769551078621726
18934799,CHEMBL4437841,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,197.0,nM,6.71,,0,1,CHEMBL4325850,1,6.7055337738384075
18934800,CHEMBL4434648,CHEMBL4326781,Inhibition of human DPP-4 using Ala-Pro-AMC as substrate preincubated for 10 mins followed by substrate addition and measured after 5 to 10 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,190.0,nM,6.72,,0,1,CHEMBL4325850,1,6.721246399047171
19099006,CHEMBL4446618,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,2.19,nM,8.66,,0,1,CHEMBL4364319,1,8.659555885159882
19099007,CHEMBL4452518,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,1.98,nM,8.7,,0,1,CHEMBL4364319,1,8.703334809738468
19099008,CHEMBL4441220,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,10.21,nM,7.99,,0,1,CHEMBL4364319,1,7.99097425791309
19099009,CHEMBL4528994,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,2.35,nM,8.63,,0,1,CHEMBL4364319,1,8.628932137728263
19099010,CHEMBL4458949,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,3.9,nM,8.41,,0,1,CHEMBL4364319,1,8.4089353929735
19099011,CHEMBL4465482,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,0.18,nM,9.74,,0,1,CHEMBL4364319,1,9.744727494896694
19099012,CHEMBL4448186,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,0.1,nM,10.0,,0,1,CHEMBL4364319,1,10.0
19099013,CHEMBL4544024,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,1.05,nM,8.98,,0,1,CHEMBL4364319,1,8.978810700930062
19099014,CHEMBL4536341,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,0.72,nM,9.14,,0,1,CHEMBL4364319,1,9.142667503568731
19099015,CHEMBL4461587,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,0.22,nM,9.66,,0,1,CHEMBL4364319,1,9.657577319177793
19099016,CHEMBL4458832,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,5.99,nM,8.22,,0,1,CHEMBL4364319,1,8.22257317761069
19099017,CHEMBL4588692,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,0.44,nM,9.36,,0,1,CHEMBL4364319,1,9.356547323513812
19099018,CHEMBL4464069,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,2.43,nM,8.61,,0,1,CHEMBL4364319,1,8.614393726401687
19099019,CHEMBL4435383,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,2.91,nM,8.54,,0,1,CHEMBL4364319,1,8.536107011014092
19099020,CHEMBL4590999,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,5.06,nM,8.3,,0,1,CHEMBL4364319,1,8.2958494831602
19099021,CHEMBL4465448,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,50.9,nM,7.29,,0,1,CHEMBL4364319,1,7.293282217663242
19099022,CHEMBL4458152,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,5.61,nM,8.25,,0,1,CHEMBL4364319,1,8.251037138743838
19099023,CHEMBL4567320,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,20.48,nM,7.69,,0,1,CHEMBL4364319,1,7.688670047696207
19099024,CHEMBL4468590,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,74.43,nM,7.13,,0,1,CHEMBL4364319,1,7.128251981008129
19099025,CHEMBL4465374,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,22.09,nM,7.66,,0,1,CHEMBL4364319,1,7.655804284128565
19099026,CHEMBL4528149,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,85.48,nM,7.07,,0,1,CHEMBL4364319,1,7.068135486507968
19099027,CHEMBL376359,CHEMBL4368093,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate preincubated for 15 mins followed by substrate addition measured at 60 secs interval for 20 mins by fluorometic method,B,CHEMBL284,Homo sapiens,IC50,=,=,4.46,nM,8.35,,0,1,CHEMBL4364319,1,8.350665141287859
19149784,CHEMBL4454091,CHEMBL4379983,Inhibition of human DPP4 in pH 7.4 Tris buffer using AP-7-ATFMC as substrate preincubated for 15 mins followed by substrate addition by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,0.75,nM,9.12,,0,1,CHEMBL4376848,1,9.1249387366083
19149785,CHEMBL4529301,CHEMBL4379983,Inhibition of human DPP4 in pH 7.4 Tris buffer using AP-7-ATFMC as substrate preincubated for 15 mins followed by substrate addition by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,2.25,nM,8.65,,0,1,CHEMBL4376848,1,8.647817481888637
19149786,CHEMBL4547171,CHEMBL4379983,Inhibition of human DPP4 in pH 7.4 Tris buffer using AP-7-ATFMC as substrate preincubated for 15 mins followed by substrate addition by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,2.0,nM,8.7,,0,1,CHEMBL4376848,1,8.698970004336019
19149787,CHEMBL4460852,CHEMBL4379983,Inhibition of human DPP4 in pH 7.4 Tris buffer using AP-7-ATFMC as substrate preincubated for 15 mins followed by substrate addition by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,1.75,nM,8.76,,0,1,CHEMBL4376848,1,8.756961951313706
19149788,CHEMBL237500,CHEMBL4379983,Inhibition of human DPP4 in pH 7.4 Tris buffer using AP-7-ATFMC as substrate preincubated for 15 mins followed by substrate addition by microplate reader analysis,B,CHEMBL284,Homo sapiens,IC50,=,=,1.25,nM,8.9,,0,1,CHEMBL4376848,1,8.903089986991944
19301460,CHEMBL4436620,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,74.6,nM,7.13,,0,1,CHEMBL4411317,1,7.127261172527331
19301461,CHEMBL4530011,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,56.6,nM,7.25,,0,1,CHEMBL4411317,1,7.247183568811728
19301462,CHEMBL4538597,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,7.5,nM,8.12,,0,1,CHEMBL4411317,1,8.1249387366083
19301463,CHEMBL4468423,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,89.8,nM,7.05,,0,1,CHEMBL4411317,1,7.0467236633326955
19301472,CHEMBL376359,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,2.7,nM,8.57,,0,1,CHEMBL4411317,1,8.568636235841012
19301474,CHEMBL4438210,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,7.6,nM,8.12,,0,1,CHEMBL4411317,1,8.119186407719209
19301475,CHEMBL4446618,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,1.7,nM,8.77,,0,1,CHEMBL4411317,1,8.769551078621726
19301476,CHEMBL4562685,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,3.9,nM,8.41,,0,1,CHEMBL4411317,1,8.4089353929735
19301477,CHEMBL4527363,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,4.6,nM,8.34,,0,1,CHEMBL4411317,1,8.337242168318426
19301478,CHEMBL4558007,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,2.5,nM,8.6,,0,1,CHEMBL4411317,1,8.602059991327963
19301479,CHEMBL4581959,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,4.0,nM,8.4,,0,1,CHEMBL4411317,1,8.397940008672037
19301480,CHEMBL4516959,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,3.5,nM,8.46,,0,1,CHEMBL4411317,1,8.455931955649724
19301481,CHEMBL4453917,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,93.2,nM,7.03,,0,1,CHEMBL4411317,1,7.030584087646019
19301482,CHEMBL4445783,CHEMBL4413686,Inhibition of recombinant human DPP4 expressed in baculovirus infected Sf9 insect cells using Gly-Pro-AMC as substrate measured at 60 secs interval for 20 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,395.0,nM,6.4,,0,1,CHEMBL4411317,1,6.403402904373539
19439488,CHEMBL4557196,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,4376.0,nM,5.36,,0,1,CHEMBL4428131,1,5.358922686674626
19439489,CHEMBL4465057,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,790.0,nM,6.1,,0,1,CHEMBL4428131,1,6.102372908709558
19439490,CHEMBL4537708,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,483.0,nM,6.32,,0,1,CHEMBL4428131,1,6.316052869248487
19439492,CHEMBL4591675,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,421.0,nM,6.38,,0,1,CHEMBL4428131,1,6.375717904164332
19439498,CHEMBL3675618,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,0.42,nM,9.38,,0,1,CHEMBL4428131,1,9.3767507096021
19439500,CHEMBL4443070,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,538.0,nM,6.27,,0,1,CHEMBL4428131,1,6.269217724333611
19439505,CHEMBL4464819,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,4.41,nM,8.36,,0,1,CHEMBL4428131,1,8.355561410532161
19439510,CHEMBL4563476,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,28.7,nM,7.54,,0,1,CHEMBL4428131,1,7.542118103266008
19439512,CHEMBL4516443,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,11.2,nM,7.95,,0,1,CHEMBL4428131,1,7.950781977329818
19439513,CHEMBL4568895,CHEMBL4431128,Inhibition of DPP4 (unknown origin) using Gly-Pro-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 50 mins by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,10.0,nM,8.0,,0,1,CHEMBL4428131,1,8.0
19442620,CHEMBL142703,CHEMBL4432067,Inhibition of human recombinant DPP4 (39 to 766 residues) using Ala-Pro-AFC as substrate incubated for 1 hr by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,95.0,nM,7.02,,0,1,CHEMBL4431324,1,7.022276394711152
19442623,CHEMBL4456228,CHEMBL4432067,Inhibition of human recombinant DPP4 (39 to 766 residues) using Ala-Pro-AFC as substrate incubated for 1 hr by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,3900.0,nM,5.41,,0,1,CHEMBL4431324,1,5.4089353929735005
19442625,CHEMBL237067,CHEMBL4432067,Inhibition of human recombinant DPP4 (39 to 766 residues) using Ala-Pro-AFC as substrate incubated for 1 hr by fluorescence assay,B,CHEMBL284,Homo sapiens,IC50,=,=,5.0,nM,8.3,,0,1,CHEMBL4431324,1,8.301029995663981
20653411,CHEMBL4635433,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,48.9,nM,7.31,,0,1,CHEMBL4613324,1,7.310691140876379
20653412,CHEMBL4640183,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,18.2,nM,7.74,,0,1,CHEMBL4613324,1,7.739928612014925
20653413,CHEMBL4634272,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,20.6,nM,7.69,,0,1,CHEMBL4613324,1,7.686132779630847
20653414,CHEMBL4644314,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,7.1,nM,8.15,,0,1,CHEMBL4613324,1,8.148741651280925
20653415,CHEMBL4641763,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,3.9,nM,8.41,,0,1,CHEMBL4613324,1,8.4089353929735
20653416,CHEMBL4634474,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,26.5,nM,7.58,,0,1,CHEMBL4613324,1,7.576754126063192
20653417,CHEMBL4636223,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,11.7,nM,7.93,,0,1,CHEMBL4613324,1,7.931814138253838
20653418,CHEMBL4649110,CHEMBL4616383,Inhibition of human recombinant DPP4 incubated for 15 mins using Gly-Pro-7-AMC substrate,B,CHEMBL284,Homo sapiens,IC50,=,=,60.0,nM,7.22,,0,1,CHEMBL4613324,1,7.221848749616356
