activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50,pref_name,canonical_smiles,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,has_multiple_fragments_raw,parent_smiles,has_multiple_fragments_parent
310881,CHEMBL3084935,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,23.0,nM,7.64,,0,1,CHEMBL1146708,1,7.638272163982407,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(I)cc2)CC1,509.44,1.99,5.0,2.0,92.5,5.0,1.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(I)cc2)CC1,False
310883,CHEMBL3084943,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,24.0,nM,7.62,,0,1,CHEMBL1146708,1,7.619788758288394,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,437.51,1.8,5.0,2.0,92.5,5.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,False
312313,CHEMBL3084954,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,17.0,nM,7.77,,0,1,CHEMBL1146708,1,7.769551078621726,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,431.39,3.53,4.0,3.0,87.46,4.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,False
314912,CHEMBL3084937,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,7.5,nM,8.12,,0,1,CHEMBL1146708,1,8.1249387366083,,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)cc1,469.63,1.48,6.0,3.0,124.84,6.0,0.0,False,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)cc1,False
318589,CHEMBL3084938,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,26.0,nM,7.58,,0,1,CHEMBL1146708,1,7.585026652029182,,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,451.59,1.57,5.0,3.0,124.84,6.0,0.0,False,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,False
319705,CHEMBL25437,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,88.0,nM,7.06,,0,1,CHEMBL1146708,1,7.055517327849831,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,401.48,1.75,4.0,2.0,92.5,5.0,0.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,False
320945,CHEMBL278558,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,190.0,nM,6.72,,0,1,CHEMBL1146708,1,6.721246399047171,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,365.42,2.2,3.0,2.0,75.43,4.0,0.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,False
322177,CHEMBL23176,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,25.0,nM,7.6,,0,1,CHEMBL1146708,1,7.6020599913279625,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,377.51,2.33,5.0,2.0,84.66,5.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,False
323637,CHEMBL3084940,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,64.0,nM,7.19,,0,1,CHEMBL1146708,1,7.1938200260161125,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cncc3ccccc23)CC1,380.49,2.47,4.0,2.0,88.32,4.0,0.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cncc3ccccc23)CC1,False
324718,CHEMBL3084946,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,38.0,nM,7.42,,0,1,CHEMBL1146708,1,7.42021640338319,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)CC1,416.37,3.14,4.0,2.0,75.43,4.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)CC1,False
325933,CHEMBL142703,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,34.0,nM,7.47,,0,1,CHEMBL1146708,1,7.468521082957745,VILDAGLIPTIN,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,303.41,1.17,4.0,2.0,76.36,3.0,0.0,False,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,False
325935,CHEMBL3084947,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,33.0,nM,7.48,,0,1,CHEMBL1146708,1,7.481486060122112,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(I)cc2)CC1,473.38,2.44,4.0,2.0,75.43,4.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(I)cc2)CC1,False
327150,CHEMBL3084952,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,17.0,nM,7.77,,0,1,CHEMBL1146708,1,7.769551078621726,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2cccc3ccccc23)CC1,427.57,3.49,5.0,2.0,84.66,5.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2cccc3ccccc23)CC1,False
331193,CHEMBL3084956,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,9.0,nM,8.05,,0,1,CHEMBL1146708,1,8.045757490560675,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cnc3ccccc3c2)CC1,398.53,2.38,5.0,2.0,88.32,4.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cnc3ccccc3c2)CC1,False
331195,CHEMBL23979,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,89.0,nM,7.05,,0,1,CHEMBL1146708,1,7.050609993355087,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,449.5,2.37,5.0,2.0,101.73,6.0,0.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,False
334012,CHEMBL3084948,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,21.0,nM,7.68,,0,1,CHEMBL1146708,1,7.6777807052660805,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc3ccccc3c2)CC1,397.54,2.99,4.0,2.0,75.43,4.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc3ccccc3c2)CC1,False
335217,CHEMBL3084955,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,55.0,nM,7.26,,0,1,CHEMBL1146708,1,7.259637310505756,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,446.5,3.13,5.0,3.0,96.69,5.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,False
335219,CHEMBL3084941,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,98.0,nM,7.01,,0,1,CHEMBL1146708,1,7.008773924307505,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,419.47,1.89,4.0,2.0,92.5,5.0,0.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,False
335221,CHEMBL497992,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,2.6,nM,8.59,,0,1,CHEMBL1146708,1,8.585026652029182,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,526.6,1.78,6.0,3.0,138.67,8.0,1.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,False
336424,CHEMBL3084953,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,10.0,nM,8.0,,0,1,CHEMBL1146708,1,8.0,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(I)cc2)CC1,488.4,2.83,4.0,3.0,87.46,4.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(I)cc2)CC1,False
337683,CHEMBL3084944,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,46.0,nM,7.34,,0,1,CHEMBL1146708,1,7.337242168318426,,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,379.5,3.08,3.0,2.0,75.43,4.0,0.0,False,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,False
341675,CHEMBL25211,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,22.0,nM,7.66,,0,1,CHEMBL1146708,1,7.657577319177793,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,467.54,2.28,6.0,2.0,101.73,6.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,False
341681,CHEMBL3084951,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,20.0,nM,7.7,,0,1,CHEMBL1146708,1,7.698970004336019,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc3ccccc3c2)CC1,427.57,3.49,5.0,2.0,84.66,5.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc3ccccc3c2)CC1,False
344023,CHEMBL3084945,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,2700.0,nM,5.57,,0,1,CHEMBL1146708,1,5.568636235841012,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](N)CC1,243.38,0.36,4.0,2.0,72.35,2.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](N)CC1,False
344025,CHEMBL3084950,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL284,Homo sapiens,IC50,=,=,29.0,nM,7.54,,0,1,CHEMBL1146708,1,7.537602002101044,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc(Cl)c(Cl)c2)CC1,446.4,3.64,5.0,2.0,84.66,5.0,0.0,False,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc(Cl)c(Cl)c2)CC1,False
431858,CHEMBL544475,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,3400.0,nM,5.47,,0,1,CHEMBL1133230,1,5.468521082957745,,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,290.32,1.89,6.0,1.0,83.67,5.0,0.0,True,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12,False
434431,CHEMBL554880,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,31800.0,nM,4.5,,0,1,CHEMBL1133230,1,4.497572880015567,,COc1cc2c(CO)cnc(CN)c2cc1OC.Cl,248.28,1.2,5.0,2.0,77.6,4.0,0.0,True,COc1cc2c(CO)cnc(CN)c2cc1OC,False
437299,CHEMBL77538,CHEMBL664031,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from Caco-2 cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,22.0,nM,7.66,,0,1,CHEMBL1135431,1,7.657577319177793,,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,298.35,0.47,6.0,2.0,104.84,6.0,0.0,False,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,False
437301,CHEMBL77538,CHEMBL664923,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from human plasma.,B,CHEMBL284,Homo sapiens,IC50,=,=,7.0,nM,8.15,,0,1,CHEMBL1135431,1,8.154901959985743,,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,298.35,0.47,6.0,2.0,104.84,6.0,0.0,False,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,False
438306,CHEMBL539758,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,51400.0,nM,4.29,,0,1,CHEMBL1133230,1,4.289036881004725,,CCCNC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,303.36,1.85,5.0,2.0,86.47,6.0,0.0,True,CCCNC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12,False
440903,CHEMBL553407,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,2300.0,nM,5.64,,0,1,CHEMBL1133230,1,5.638272163982407,,CCOC(=O)Nc1cnc(CN)c2cc(OC)c(OC)cc12.Cl,305.33,2.28,6.0,2.0,95.7,5.0,0.0,True,CCOC(=O)Nc1cnc(CN)c2cc(OC)c(OC)cc12,False
443618,CHEMBL544717,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,4700.0,nM,5.33,,0,1,CHEMBL1133230,1,5.327902142064282,,CCOC(=O)c1cnc(CN)c2cc(OC)c(OCC)cc12.Cl,304.35,2.28,6.0,1.0,83.67,6.0,0.0,True,CCOC(=O)c1cnc(CN)c2cc(OC)c(OCC)cc12,False
443980,CHEMBL307636,CHEMBL664030,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from Caco-2 cells,B,CHEMBL284,Homo sapiens,IC50,=,=,2.0,nM,8.7,,0,1,CHEMBL1135431,1,8.698970004336019,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,235.33,1.41,3.0,1.0,70.12,2.0,0.0,False,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,False
443982,CHEMBL307636,CHEMBL664032,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from human plasma,B,CHEMBL284,Homo sapiens,IC50,=,=,3.2,nM,8.49,,0,1,CHEMBL1135431,1,8.494850021680094,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,235.33,1.41,3.0,1.0,70.12,2.0,0.0,False,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,False
447741,CHEMBL543062,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,8400.0,nM,5.08,,0,1,CHEMBL1133230,1,5.075720713938118,,CCCOc1cc2c(CN)ncc(C(=O)OCC)c2cc1OC.Cl,318.37,2.67,6.0,1.0,83.67,7.0,0.0,True,CCCOc1cc2c(CN)ncc(C(=O)OCC)c2cc1OC,False
450327,CHEMBL544950,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,2400.0,nM,5.62,,0,1,CHEMBL1133230,1,5.619788758288394,,CCOC(=O)c1cnc(CN)c2c(OC)ccc(OC)c12.Cl,290.32,1.89,6.0,1.0,83.67,5.0,0.0,True,CCOC(=O)c1cnc(CN)c2c(OC)ccc(OC)c12,False
451597,CHEMBL288207,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,52600.0,nM,4.28,,0,1,CHEMBL1133230,1,4.279014255846261,,CCOC(=O)CCc1cnc(CN)c2cc(OC)c(OC)cc12.O=C(O)C(F)(F)F,318.37,2.21,6.0,1.0,83.67,7.0,0.0,True,CCOC(=O)CCc1cnc(CN)c2cc(OC)c(OC)cc12,False
454219,CHEMBL554683,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,6700.0,nM,5.17,,0,1,CHEMBL1133230,1,5.173925197299173,,CCOC(=O)c1cnc(CN)c2cc(OCC)c(OC)cc12.Cl,304.35,2.28,6.0,1.0,83.67,6.0,0.0,True,CCOC(=O)c1cnc(CN)c2cc(OCC)c(OC)cc12,False
460743,CHEMBL41114,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,18000.0,nM,4.75,,0,1,CHEMBL1133230,1,4.7447274948966935,,CCOC(=O)/C=C/c1cnc(CN)c2cc(OC)c(OC)cc12.O=C(O)C(F)(F)F,316.36,2.29,6.0,1.0,83.67,6.0,0.0,True,CCOC(=O)/C=C/c1cnc(CN)c2cc(OC)c(OC)cc12,False
462020,CHEMBL544478,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,14000.0,nM,4.85,,0,1,CHEMBL1133230,1,4.853871964321762,,CCOC(=O)c1cnc(CN)c2cc(O)c(OC)cc12.Cl,276.29,1.58,6.0,2.0,94.67,4.0,0.0,True,CCOC(=O)c1cnc(CN)c2cc(O)c(OC)cc12,False
465901,CHEMBL544241,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,17000.0,nM,4.77,,0,1,CHEMBL1133230,1,4.769551078621726,,CCOC(=O)Cc1cnc(CN)c2cc(OC)c(OC)cc12.Cl,304.35,1.82,6.0,1.0,83.67,6.0,0.0,True,CCOC(=O)Cc1cnc(CN)c2cc(OC)c(OC)cc12,False
467213,CHEMBL539500,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,18000.0,nM,4.75,,0,1,CHEMBL1133230,1,4.7447274948966935,,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)c(OC)c12.Cl,320.35,1.9,7.0,1.0,92.9,6.0,0.0,True,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)c(OC)c12,False
468572,CHEMBL555560,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,320.0,nM,6.5,,0,1,CHEMBL1133230,1,6.494850021680094,,CCOC(=O)c1cnc(CN)c2c(OC)cc(OC)cc12.Cl,290.32,1.89,6.0,1.0,83.67,5.0,0.0,True,CCOC(=O)c1cnc(CN)c2c(OC)cc(OC)cc12,False
470429,CHEMBL77539,CHEMBL664030,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from Caco-2 cells,B,CHEMBL284,Homo sapiens,IC50,=,=,8.0,nM,8.1,,0,1,CHEMBL1135431,1,8.096910013008056,,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1,318.34,0.51,7.0,2.0,124.19,7.0,0.0,False,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1,False
470431,CHEMBL77539,CHEMBL664032,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from human plasma,B,CHEMBL284,Homo sapiens,IC50,=,=,8.7,nM,8.06,,0,1,CHEMBL1135431,1,8.060480747381382,,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1,318.34,0.51,7.0,2.0,124.19,7.0,0.0,False,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1,False
471409,CHEMBL539243,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL284,Homo sapiens,IC50,=,=,1100.0,nM,5.96,,0,1,CHEMBL1133230,1,5.958607314841775,,CCOC(=O)c1cnc(CN)c2c(OC)c(OC)c(OC)cc12.Cl,320.35,1.9,7.0,1.0,92.9,6.0,0.0,True,CCOC(=O)c1cnc(CN)c2c(OC)c(OC)c(OC)cc12,False
473918,CHEMBL283880,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,87900.0,nM,4.06,,0,1,CHEMBL1131945,1,4.056011124926228,,Cc1cccc(C)c1N1C(=O)c2ccc(N)cc2C1=O,266.3,2.69,3.0,1.0,63.4,1.0,0.0,False,Cc1cccc(C)c1N1C(=O)c2ccc(N)cc2C1=O,False
473924,CHEMBL151999,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,30400.0,nM,4.52,,0,1,CHEMBL1131945,1,4.517126416391246,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=S,395.42,5.83,2.0,0.0,20.31,3.0,1.0,False,CC(C)c1cccc(C(C)C)c1N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=S,False
478636,CHEMBL313952,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,65900.0,nM,4.18,,0,1,CHEMBL1131945,1,4.18111458540599,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,323.39,4.44,3.0,1.0,57.61,3.0,0.0,False,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,False
487079,CHEMBL315471,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,60100.0,nM,4.22,,0,1,CHEMBL1131945,1,4.221125527997261,,Cc1cccc(C)c1N1C(=O)c2cccc(N)c2C1=O,266.3,2.69,3.0,1.0,63.4,1.0,0.0,False,Cc1cccc(C)c1N1C(=O)c2cccc(N)c2C1=O,False
488323,CHEMBL88474,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,43600.0,nM,4.36,,0,1,CHEMBL1131945,1,4.360513510731414,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc(O)c2C1=O,323.39,4.44,3.0,1.0,57.61,3.0,0.0,False,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc(O)c2C1=O,False
503778,CHEMBL88953,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,43300.0,nM,4.36,,0,1,CHEMBL1131945,1,4.363512103646634,,CCc1cccc(CC)c1N1C(=O)c2ccc(O)cc2C1=O,295.34,3.32,3.0,1.0,57.61,3.0,0.0,False,CCc1cccc(CC)c1N1C(=O)c2ccc(O)cc2C1=O,False
506072,CHEMBL329471,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,57800.0,nM,4.24,,0,1,CHEMBL1131945,1,4.2380721615794705,,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccccc2C1=S,323.46,5.27,2.0,0.0,20.31,3.0,1.0,False,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccccc2C1=S,False
506078,CHEMBL151461,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,88200.0,nM,4.05,,0,1,CHEMBL1131945,1,4.054531414868181,,O=C(C1CCC[C@H]1B(O)O)[C@@H]1CCCN1,211.07,,,,,,,False,O=C(C1CCC[C@H]1B(O)O)[C@@H]1CCCN1,False
509850,CHEMBL153096,CHEMBL666618,Inhibitory activity against Dipeptidylpeptidase IV (DPP IV) in human acute lymphoblastic leukemia MOLT-4 cell line,B,CHEMBL284,Homo sapiens,IC50,=,=,43300.0,nM,4.36,,0,1,CHEMBL1131945,1,4.363512103646634,,CCc1cccc(CC)c1N1C(=O)c2cccc(O)c2C1=O,295.34,3.32,3.0,1.0,57.61,3.0,0.0,False,CCc1cccc(CC)c1N1C(=O)c2cccc(O)c2C1=O,False
