parent_smiles,molecule_chembl_id,pIC50_median,activity_class,PCA1,PCA2,tSNE1,tSNE2,Set
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NC1CC1)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL190788,7.1487416512809245,High,0.681273566624488,0.16201588948910473,15.217599,-4.709388,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NCCO)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL190593,7.026872146400302,High,0.5620102502389617,0.12874761363250734,15.196596,-4.805728,Test
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)Nn1cnnn1)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL188444,7.958607314841775,High,0.6370355921537293,-0.269107307879183,15.450278,-4.758509,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL191327,8.18045606445813,High,0.7727373278311633,-0.009147662085513148,14.570949,-4.6029234,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](CN1CCCC1)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL190031,5.455931955649724,Low,0.6556741967024965,0.0888503673112473,14.61935,-3.8788438,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](CO)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL365567,6.4089353929735005,Moderate,0.7830212031501705,0.021036974167600465,14.74072,-4.108197,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](Cn1cnnn1)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL359581,6.71669877129645,Moderate,0.655119263401988,-0.22944781016462543,15.13629,-3.9032075,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL23891,7.251811972993799,High,0.40332378080698034,0.5669389853721621,13.98369,14.314973,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CHEMBL23660,7.267606240177031,High,1.2665569892255335,0.04990604340688837,15.0977745,9.376814,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,CHEMBL23880,6.6777807052660805,Moderate,0.6989154399894392,0.6995177773803347,14.477764,12.412034,Test
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL22310,7.318758762624412,High,1.2522578278910517,-0.08487754417384769,16.216902,8.074868,Train
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL281178,7.455931955649724,High,0.904116182761416,0.6481402392414009,19.348433,8.9083605,Train
N[C@H](C(=O)N1CC[C@H]1C(=O)c1nc2ccccc2s1)C1CCCCC1,CHEMBL402151,7.376750709602099,High,0.1320277102240535,0.578162376467471,9.914013,16.39362,Train
N[C@H](C(=O)N1CC[C@H]1C(=O)c1nccs1)C1CCCCC1,CHEMBL402236,7.522878745280337,High,0.4923339697154695,0.772167143651712,9.552673,16.121977,Train
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL416008,6.443697499232712,Moderate,0.3459747490755777,0.6470990237048261,14.075847,14.389646,Train
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL277193,6.6020599913279625,Moderate,1.1949087961596485,-0.004717505841184,16.258259,8.387706,Train
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL23051,6.568636235841012,Moderate,0.8467671510300137,0.7283002775740646,19.388016,9.184492,Test
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL22545,6.080921907623926,Moderate,0.3869790461518775,0.4694911036171363,14.098512,14.375133,Train
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL431885,6.060480747381382,Moderate,0.9012423634353866,0.55576275800956,19.40148,9.205187,Train
N[C@H](C(=O)N1Cc2ccc(F)cc2C1)C1CCCC1,CHEMBL5768759,5.353988590408761,Low,1.0409551179037357,-0.12445755474840176,14.7996025,7.6992326,Test
N[C@H](C(=O)N1Cc2ccccc2C1)C1CCC(O)CC1,CHEMBL5425473,5.455931955649724,Low,0.39533474386324463,0.3347753037020583,12.356585,13.731657,Train
N[C@H](C(=O)N1Cc2ccccc2C1)C1CCCCC1,CHEMBL440021,4.823908740944319,Low,0.4526074876291993,0.6109981037374813,12.3582325,13.717927,Train
N[C@H](CCc1ccccc1)CC(=O)N1CCSC1,CHEMBL362364,4.783042792638903,Low,1.044438040474082,0.01565616929665579,32.070477,10.23274,Train
N[C@H](Cc1cc(F)c(F)cc1F)C1CCCCC1,CHEMBL450211,5.446116973356125,Low,1.5766796425567664,-0.9222933621584982,45.71468,-37.513653,Train
N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(C(=O)c2cc3ccccc3cn2)CC1,CHEMBL498749,7.585026652029182,High,1.5220033792652652,-1.060057775084208,43.95138,-38.379265,Train
N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(C(=O)c2ccc(F)cc2F)CC1,CHEMBL497735,7.455931955649724,High,1.9708912203970927,-1.0151388644951482,44.11346,-39.074116,Test
N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(C(=O)c2cnc3ncccn23)CC1,CHEMBL485125,7.568636235841012,High,1.7543635713713241,-0.8726676201386837,44.040806,-38.350636,Train
N[C@H](Cc1cc(F)c(F)cc1F)C1CCNCC1,CHEMBL451619,6.565431095965801,Moderate,1.659441194982459,-1.0733497438883828,45.753105,-37.488075,Train
N[C@H](Cc1cc(F)c(F)cc1F)Cn1cc(-c2ccccc2)nn1,CHEMBL6190034,6.721246399047171,Moderate,1.78542827493884,-1.758589469663368,49.802315,-35.86715,Train
N[C@H](Cc1cc(F)c(F)cc1F)Cn1cc(CO)nn1,CHEMBL6190892,6.721246399047171,Moderate,2.103534491703374,-1.4273937908542562,48.21782,-35.622204,Train
N[C@H](Cc1cc(F)c(F)cc1F)c1ccncc1,CHEMBL496691,5.705533773838408,Low,1.5911111551810184,-1.5504306747958227,47.63452,-36.25466,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(C2CCCC(C(=O)O)C2)CC1,CHEMBL1683144,7.292429823902063,High,1.5163539679283236,-0.9269442613837597,39.702267,-47.080513,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccc(F)nc2)CC1,CHEMBL1683136,6.958607314841775,Moderate,1.0116950366139619,-1.4926117414235696,37.88681,-45.190594,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccccn2)CC1,CHEMBL1683131,6.346787486224656,Moderate,0.8512050474095123,-1.6741433303431048,38.282024,-44.72202,Test
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cccnc2)CC1,CHEMBL1683132,6.958607314841775,Moderate,0.972508225730376,-1.623440042974191,38.08442,-45.004585,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccncc2)CC1,CHEMBL1683133,6.366531544420413,Moderate,1.0693917737920628,-1.6060045349051566,38.00465,-45.190514,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cnc(O)nc2)CC1,CHEMBL1683142,7.142667503568731,High,1.0433554222340062,-1.38275596300559,37.88056,-45.344433,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cncnc2)CC1,CHEMBL1683140,7.1249387366083,High,1.040035586780231,-1.5715061279126559,37.903458,-45.258778,Train
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ncccn2)CC1,CHEMBL1683139,6.173925197299173,Moderate,0.9366961603083188,-1.6446837548346633,38.193947,-44.88462,Train
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCC(F)(F)C2)CC1,CHEMBL1683113,6.0,Moderate,1.3984491474867253,-1.3722858508774791,39.83646,-45.549335,Test
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCCCC2)CC1,CHEMBL1683116,5.7447274948966935,Low,1.2222762984299174,-1.2731446598445844,39.356056,-46.209003,Test
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,CHEMBL1683115,6.552841968657781,Moderate,1.4323056281805417,-1.6420494504072332,34.63977,-46.163414,Test
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N(CCCC(F)(F)F)Cc2ccccc2)CC1,CHEMBL1683128,6.161150909262744,Moderate,1.1728453435994335,-1.554677591642082,37.96715,-51.29025,Train
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC(F)(F)C2)CC1,CHEMBL1683114,6.070581074285707,Moderate,1.3984491474867253,-1.3722858508774791,39.83646,-45.549335,Train
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCCCC2)CC1,CHEMBL1683117,6.481486060122112,Moderate,1.2222762984299174,-1.2731446598445844,39.356056,-46.209003,Test
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC[C@@H](O)C2)CC1,CHEMBL1683123,6.568636235841012,Moderate,1.0367024956164288,-1.1179396498146579,39.237076,-46.607243,Train
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,CHEMBL1681802,6.481486060122112,Moderate,1.4323056281805417,-1.6420494504072332,34.63977,-46.163414,Test
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](NCCCC(F)(F)F)CC1,CHEMBL1683124,6.040958607678906,Moderate,1.5801780302850015,-1.067643828953138,38.541878,-48.837833,Test
N[C@H](Cc1cc(F)ccc1F)c1ccc(-c2ccncc2)cc1,CHEMBL471936,6.596879478824182,Moderate,1.3332350805236006,-1.7956424113446157,36.017952,-41.888832,Train
N[C@H](Cc1cc(F)ccc1F)c1ccc(-c2ccncc2Cl)cc1,CHEMBL472123,6.97061622231479,Moderate,1.2446408009135,-1.8525438394486387,36.039074,-41.897434,Train
N[C@H](Cc1cc(F)ccc1F)c1ccc(Br)cc1,CHEMBL504506,5.886056647693163,Low,1.3353101671062764,-1.5954335622311266,36.065952,-41.89605,Train
N[C@H](c1ccccc1)[C@@H](N)c1ccccc1,CHEMBL206743,4.1249387366083,Low,0.15737689042032788,-0.09536607656208723,-12.728451,-0.42483056,Train
N[C@H](c1ccccc1)[C@H](N)c1ccccc1,CHEMBL381340,4.346787486224656,Low,0.19415710196748726,-0.30684527213318136,-12.754018,-0.4390374,Train
N[C@H]1CCCCN(P(N)(=O)NS(=O)(=O)O)C1=O,CHEMBL495932,7.602059991327962,High,-0.4876197755151525,0.4688902290365321,-6.953567,10.004154,Test
N[C@H]1CCCN([P@@](N)(=O)NS(=O)(=O)O)C1=O,CHEMBL504823,7.67778070526608,High,-0.6415960790924351,0.5377687597770252,-6.953376,10.036397,Train
N[C@H]1CCN(P(N)(N)=O)C1=O,CHEMBL497993,7.958607314841775,High,-0.38248991064913507,0.0064378485181384535,-6.686602,10.039641,Test
N[C@H]1CN(C(=O)c2cc3cc(Cl)ccc3o2)C[C@H]1C(=O)N1CCCC1,CHEMBL401269,7.0655015487564325,High,-0.17769389978983147,-0.21387653800307868,-1.1526841,14.420007,Train
N[C@H]1CN(C(=O)c2cc3ccccc3cn2)C[C@H]1C(=O)N1CCCC1,CHEMBL249825,7.327902142064282,High,-0.3000965217392735,-0.21547844161170068,-0.27260166,13.86307,Test
N[C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,CHEMBL248837,7.207608310501746,High,-0.168474233393637,-0.023391790349487938,0.02332871,14.039503,Train
N[C@H]1CN(C(=O)c2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,CHEMBL401268,7.397940008672037,High,-0.05768906745785818,0.13048474888740916,-0.11828438,14.700594,Train
N[C@H]1CN(C(=O)c2ccc(-n3cnnn3)cc2)C[C@H]1C(=O)N1CCCC1,CHEMBL249427,7.522878745280337,High,-0.05112494554703139,0.09768593109674516,-0.13063128,14.713528,Test
N[C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,CHEMBL248838,7.102372908709558,High,-0.20364530891188767,-0.05467094381625825,-0.06287099,14.094839,Test
N[C@H]1CN(C(=O)c2ccc3ncccc3c2)C[C@H]1C(=O)N1CCCC1,CHEMBL249620,7.42021640338319,High,-0.276007589685896,-0.225677007570639,-0.27675462,13.865433,Train
N[C@H]1CN(C(=O)c2ccc3ncsc3c2)C[C@H]1C(=O)N1CCCC1,CHEMBL399247,7.376750709602099,High,-0.03688311128941283,-0.0497589743043219,-0.20432818,14.389269,Train
N[C@H]1CN(C(=O)c2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,CHEMBL249826,7.309803919971486,High,-0.3763744910348311,-0.22577954825164573,-0.24444263,13.823866,Test
N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C(=O)[C@H]1C(=O)N1CCCC1,CHEMBL428936,7.187086643357144,High,-0.546932686492601,-0.22427145763655276,-0.17556386,13.594988,Test
N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C[C@H]1C(=O)N1CCCC1,CHEMBL1230044,7.187086643357144,High,-0.42004335789478336,-0.01576924096642834,-0.21604893,13.773114,Train
N[C@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@H]1C(=O)N1CCCC1,CHEMBL250611,7.040958607678906,High,-0.15569913774650393,0.10165624810831461,-0.9113823,15.582223,Test
N[C@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,CHEMBL249174,7.161150909262744,High,-0.2188792371016488,0.12718899102836265,-0.9604401,15.472855,Train
N[C@H]1CN(Cc2ccc(-n3cnnn3)cc2)C[C@H]1C(=O)N1CCCC1,CHEMBL250393,7.301029995663981,High,-0.21632215010262365,0.08631840780660341,-0.90552413,15.417712,Train
N[C@H]1CN(Cc2ccc(F)c(F)c2)C[C@H]1C(=O)N1CCCC1,CHEMBL428937,7.096910013008056,High,0.5570172235478252,-0.5081989609955742,-1.3290898,15.637343,Train
N[C@H]1CN(Cc2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,CHEMBL250852,7.568636235841012,High,-0.5125267193941693,-0.22121060205734538,-0.6133064,14.063303,Test
N[C@H]1CN(c2cc(-c3cc(F)c(F)cc3F)ncn2)C[C@@H]1N1CCCC1=O,CHEMBL1683558,6.311580177997289,Moderate,-0.03418818542461709,-1.2646544673937747,-6.1820097,-20.329777,Test
N[C@H]1CN(c2cc(-c3cc(F)c(F)cc3F)ncn2)C[C@@H]1N1CCCCC1=O,CHEMBL1683559,7.327902142064282,High,-0.010642310190469077,-1.2330445290558696,-6.1973405,-20.295769,Train
N[C@H]1CN(c2cc(-c3cc(F)cc(F)c3F)ncn2)C[C@@H]1c1ccccc1,CHEMBL1683557,7.886056647693163,High,-0.1535371422277756,-1.4208039564912651,-3.7719297,-21.846888,Test
N[C@H]1CN(c2cc(-c3ccc(Cl)cc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL412585,6.327902142064282,Moderate,0.23497438699498502,-1.7202402805781816,-3.2711349,-23.036482,Train
N[C@H]1CN(c2cc(-c3ccc(F)cc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL236923,7.292429823902063,High,0.3147656623946353,-1.7727207861569043,-2.7884216,-23.28398,Train
N[C@H]1CN(c2cc(-c3cccc(C(=O)O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL236508,8.301029995663981,High,0.30039432079474065,-1.3554865103056069,-1.9614245,-23.492157,Train
N[C@H]1CN(c2cc(-c3cccc(C(F)(F)F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL236084,7.1487416512809245,High,0.26764234313697055,-1.6610064907195858,-2.5004466,-22.705915,Train
N[C@H]1CN(c2cc(-c3cccc(CO)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL391252,7.494850021680094,High,0.0958093549203276,-1.5508049868968998,-2.581186,-23.210186,Train
N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL237341,6.721246399047171,Moderate,0.03837074334258558,-1.8168976876279643,-3.260578,-22.886986,Train
N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1ccccc1,CHEMBL392697,5.537602002101044,Low,-0.7552952236330462,-1.0635919303606318,-4.0208707,-21.278904,Train
N[C@H]1CN(c2cc(-c3cccc(O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL237569,7.154901959985743,High,0.2436568665852633,-1.5096121076380278,-2.5616114,-23.092278,Train
N[C@H]1CN(c2cc(-c3cccc(OC(F)(F)F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL236085,5.886056647693163,Low,0.2205737401451973,-1.6624082066164134,-2.3250217,-22.489357,Train
N[C@H]1CN(c2cc(-c3cccc([N+](=O)[O-])c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL399207,6.920818753952375,Moderate,0.16595281849464613,-1.5471484808423934,-2.602945,-23.043533,Train
N[C@H]1CN(c2cc(-c3ccccc3)ncn2)C[C@@H]1c1ccccc1,CHEMBL237758,6.102372908709558,Moderate,-0.6373864937002793,-0.8863164590323085,-4.038802,-21.213034,Train
N[C@H]1CN(c2cc(-c3ccccc3Cl)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL236706,6.585026652029182,Moderate,-0.028599225852771887,-1.7140607798282526,-3.4093328,-22.850094,Train
N[C@H]1CN(c2cc(-c3ccccc3F)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL391048,7.244125144327507,High,0.07347755395564909,-1.6457682954479453,-3.033792,-22.847519,Train
N[C@H]1CN(c2cc(-c3cccnc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL237785,7.508638306165727,High,0.16072444003811814,-1.5955862882637888,-2.7042027,-23.138315,Test
N[C@H]1CN(c2cc(C(F)(F)F)ccn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL389602,6.334419008982047,Moderate,0.007986003191167587,-1.5406818361664505,-3.3785021,-30.78617,Train
N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CC(F)(F)CCC1=O,CHEMBL1683570,8.075720713938118,High,-0.36144603492059,-0.7775669857162245,-7.038001,-18.858265,Train
N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CCCCC1=O,CHEMBL1683568,7.585026652029182,High,-0.47469474252893606,-0.6568328121242133,-6.904679,-18.982115,Train
N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1N1CCCC1=O,CHEMBL1683561,6.815308569182401,Moderate,-0.33555799319284296,-0.6335720224881473,-6.096865,-19.46862,Train
N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1N1CCCCC1=O,CHEMBL1683562,7.920818753952375,High,-0.31201211795869493,-0.6019620841502427,-6.104163,-19.459064,Train
N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1c1ccccc1,CHEMBL1683560,8.795880017344075,High,-0.31435444303086346,-0.8338200743739379,-4.604601,-20.645817,Train
N[C@H]1CN(c2cc(NC3CC3)ncn2)C[C@@H]1N1CCCC1=O,CHEMBL1683564,5.853871964321762,Low,-0.885077848767779,-0.19220536109340966,-6.244881,-19.59429,Train
N[C@H]1CN(c2cc(NC3CC3)ncn2)C[C@@H]1N1CCCCC1=O,CHEMBL1683565,7.130768280269024,High,-0.8615319735336311,-0.16059542275550498,-6.2443714,-19.582268,Train
N[C@H]1CN(c2cc(NC3CC3)ncn2)C[C@@H]1c1ccccc1,CHEMBL1683563,7.721246399047171,High,-0.8355361799129798,-0.4309203401635506,-4.333112,-21.021173,Test
N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2011535,6.455931955649724,Moderate,-0.5593790151955628,-1.6581459865172652,-6.2506895,-28.241674,Train
N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2011534,5.958607314841775,Low,-0.3501434829029459,-1.754046223137458,-6.3561893,-27.72651,Train
N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C[C@@H]1c1cc(F)ccc1F,CHEMBL2011528,5.782516055786093,Low,-0.4699047004343266,-1.9212364717321542,-6.580739,-27.36205,Train
N[C@H]1CN(c2ccc(C(F)(F)F)cn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL274740,7.173925197299173,High,0.030789476864300048,-1.4593461646547154,-3.3071494,-30.707796,Train
N[C@H]1CN(c2ccc3ccccc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL389537,7.267606240177031,High,-0.43222293316417565,-1.662073117674133,-6.035426,-30.949226,Train
N[C@H]1CN(c2ccc3nc(=O)ccn3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231396,8.920818753952375,High,-0.4539118826675853,-1.5896572323454417,-4.7393413,-31.826206,Test
N[C@H]1CN(c2ccc3nc(C(F)(F)F)cn3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL389803,7.657577319177793,High,-0.06133122781338411,-1.682194557598901,-3.3956382,-31.540092,Train
N[C@H]1CN(c2ccc3nc(C(F)(F)F)nn3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231293,8.301029995663981,High,-0.02958635599266217,-1.6531095239489413,-3.3164709,-31.552397,Train
N[C@H]1CN(c2ccc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231092,8.154901959985743,High,-0.24557115404429056,-1.6384499600926923,-5.2676787,-30.77847,Train
N[C@H]1CN(c2ccc3ncnc(C4CC4)c3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231295,8.096910013008056,High,-0.2911739954730377,-1.6613384379901563,-5.3185487,-30.98428,Test
N[C@H]1CN(c2ccc3nnc(-c4ccc(F)cc4)n3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL228312,7.795880017344075,High,0.020536650680003928,-1.8063716620253107,-3.970467,-32.4901,Train
N[C@H]1CN(c2ccc3nnc(C(F)(F)F)n3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL228311,8.045757490560675,High,0.1323730179042827,-1.6117924274853432,-3.0723462,-31.62669,Test
N[C@H]1CN(c2ccc3nncn3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231496,7.508638306165727,High,-0.020865106324018903,-1.565523640251668,-4.500327,-31.540981,Train
N[C@H]1CN(c2cccc(C(F)(F)F)n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL230342,6.954677021213342,Moderate,-0.16243565405293645,-1.65616868530907,-3.3569274,-31.267727,Train
N[C@H]1CN(c2ccccc2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL390193,6.6777807052660805,Moderate,-0.16797498875485742,-1.381394220203099,-6.405925,-30.889017,Test
N[C@H]1CN(c2ccccn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL230340,7.236572006437063,High,-0.25683180554373886,-1.5740849552721927,-5.571434,-30.193556,Test
N[C@H]1CN(c2cccnc2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL230341,6.84163750790475,Moderate,-0.13379826129791383,-1.5154930553786332,-4.9475203,-30.680977,Train
N[C@H]1CN(c2cccnn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231090,7.200659450546418,High,-0.11136899329134164,-1.5666850993324621,-4.84911,-31.063305,Train
N[C@H]1CN(c2ccn3cnnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231294,7.585026652029182,High,-0.16340558033636784,-1.6510225268992271,-4.9186807,-31.532131,Train
N[C@H]1CN(c2ccncc2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL390194,6.903089986991944,Moderate,-0.038471152087765116,-1.500348274133484,-4.705635,-31.184608,Test
N[C@H]1CN(c2ccncn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL230984,7.431798275933005,High,-0.08225533059047929,-1.5356554890091,-4.581143,-30.472359,Test
N[C@H]1CN(c2cnc3ccccc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL389538,7.920818753952375,High,-0.4264615691292405,-1.628527302249098,-5.879148,-30.371044,Test
N[C@H]1CN(c2cnc3cccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231194,6.886056647693163,Moderate,-0.33609172401170406,-1.634683448123999,-5.579174,-30.254128,Train
N[C@H]1CN(c2cnc3cncnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231195,7.366531544420413,High,-0.18548917675274235,-1.508740000214364,-4.95196,-30.18227,Train
N[C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231196,7.886056647693163,High,-0.15942538661812838,-1.522211503387695,-4.846719,-30.260717,Train
N[C@H]1CN(c2cnccn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL230985,7.086186147616283,High,-0.04136961846420952,-1.4356034146612848,-4.7000623,-30.11646,Train
N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccc(Cl)c(Cl)c1,CHEMBL399409,6.0,Moderate,-0.5539771082770779,-1.2811128798709186,-9.372951,-25.68042,Train
N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccc(F)cc1,CHEMBL236507,6.853871964321762,Moderate,-0.4328194139258626,-1.3843408936660642,-9.37351,-25.614933,Train
N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccccc1,CHEMBL237568,6.823908740944319,Moderate,-0.6538108618581963,-1.2527955515195115,-9.359387,-25.573578,Train
N[C@H]1CN(c2nccc3ccccc23)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL231091,5.431798275933005,Low,-0.47173212938359255,-1.7168028373436865,-6.206256,-30.447342,Train
N[C@H]1CN(c2ncccc2C(F)(F)F)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL230449,6.187086643357144,Moderate,-0.054441058305540954,-1.5404834540707582,-3.6387515,-30.638344,Test
N[C@H]1CN(c2ncccn2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL427259,7.045757490560675,High,-0.12589562192931783,-1.4531542743981831,-5.03752,-30.23081,Train
N[C@H]1CN(c2ncnc(-c3ccccc3)n2)C[C@@H]1N1CCCCC1=O,CHEMBL1683567,7.229147988357855,High,-1.1401693312973822,-0.6804989526589423,-5.5730553,-19.215935,Test
N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O,CHEMBL1683571,7.638272163982407,High,-0.5021134601349548,-0.6523285932093892,-7.158464,-18.695406,Train
