molecule_chembl_id,pref_name,parent_smiles,pIC50_median,activity_class,MW,LogP,HBA,HBD
CHEMBL1684000,,N[C@@H](CC(=O)N1CCn2nnc(-c3cnco3)c2C1)Cc1cc(F)c(F)cc1F,7.748848656824645,High,406.36800000000017,1.6527,6,1
CHEMBL1683979,,N[C@@H](CC(=O)N1CCn2nnc(C(F)(F)F)c2C1)Cc1cc(F)c(F)cc1F,7.295334814545471,High,407.3180000000001,2.0164999999999997,4,1
CHEMBL1683978,,N[C@@H](CC(=O)N1CCn2nnc(C(F)F)c2C1)Cc1cc(F)c(F)cc1F,7.647238808276169,High,389.3280000000001,1.9352999999999996,4,1
CHEMBL1683977,,N[C@@H](CC(=O)N1CCn2nncc2C1)Cc1cc(F)c(F)cc1F,7.048176964684088,High,339.321,0.9976999999999996,4,1
CHEMBL230840,,N[C@@H](CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccccc1F,7.431798275933005,High,459.54300000000023,1.930600000000001,5,3
CHEMBL470118,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.853871964321762,Low,462.42800000000017,1.9651000000000003,5,3
CHEMBL488908,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(OCC(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.6020599913279625,Low,492.45400000000024,1.7303000000000004,6,3
CHEMBL459881,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(S(N)(=O)=O)cc1)Cc1cc(F)c(F)cc1F,5.508638306165727,Low,497.4990000000002,0.9142999999999998,6,3
CHEMBL488909,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.552841968657781,Low,492.4540000000003,1.7303000000000004,6,3
CHEMBL461129,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccccc1)Cc1cc(F)c(F)cc1F,5.795880017344075,Low,418.41900000000015,2.2669000000000006,4,2
CHEMBL461112,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccccn1)Cc1cc(F)c(F)cc1F,5.130768280269024,Low,419.40700000000015,1.6619,5,2
CHEMBL462564,,N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1nc2ccccc2[nH]1)Cc1cc(F)c(F)cc1F,5.431798275933005,Low,458.44400000000013,2.1432,5,3
CHEMBL488056,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.229147988357855,Low,448.4010000000002,2.2874000000000008,5,3
CHEMBL471343,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(N2CCOCC2)cc1)Cc1cc(F)c(F)cc1F,5.795880017344075,Low,489.49800000000033,2.4257999999999997,6,2
CHEMBL488022,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(OCC(=O)O)cc1)Cc1cc(F)c(F)cc1F,6.292429823902063,Moderate,478.42700000000025,2.0526,6,3
CHEMBL472381,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(S(=O)(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.050609993355087,Low,484.4560000000002,1.8359000000000003,6,3
CHEMBL471515,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(S(N)(=O)=O)cc1)Cc1cc(F)c(F)cc1F,5.040958607678906,Low,483.4720000000002,1.2366000000000006,6,3
CHEMBL488027,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.366531544420413,Low,478.42700000000025,2.0526,6,3
CHEMBL459883,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccccc1)Cc1cc(F)c(F)cc1F,5.795880017344075,Low,404.39200000000017,2.5892,4,2
CHEMBL488713,,N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccccc1OCC(=O)O)Cc1cc(F)c(F)cc1F,5.070581074285707,Low,478.4270000000003,2.052599999999999,6,3
CHEMBL452836,,N[C@@H](CC(=O)N1N=CCC1C(=O)O)Cc1cc(F)c(F)cc1F,5.853871964321762,Low,329.278,1.0350999999999997,4,2
CHEMBL510797,,N[C@@H](CC(=O)N1N=CCC1C(=O)OCc1ccccc1)Cc1cc(F)c(F)cc1F,6.1487416512809245,Moderate,419.40300000000013,2.6939,5,1
CHEMBL452327,,N[C@@H](CC(=O)N1N=CCC1C(=O)Oc1ccccc1)Cc1cc(F)c(F)cc1F,5.657577319177793,Low,405.37600000000015,2.5561,5,1
CHEMBL3357765,,N[C@@H](CC(=O)N1[C@H](C(=O)NC2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.42021640338319,Moderate,423.4790000000001,2.802100000000001,3,2
CHEMBL3357766,,N[C@@H](CC(=O)N1[C@H](C(=O)NCC2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.119186407719209,Moderate,437.50600000000014,3.0497000000000014,3,2
CHEMBL3357764,,N[C@@H](CC(=O)N1[C@H](C(=O)NCc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.468521082957745,Moderate,473.53900000000027,3.8399000000000028,3,2
CHEMBL3357763,,N[C@@H](CC(=O)N1[C@H](C(=O)Nc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5.235823867609669,Low,459.5120000000003,4.162200000000003,3,2
CHEMBL3357768,,N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5.436518914605589,Low,384.39799999999997,2.6081000000000003,3,2
CHEMBL3357776,,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.267606240177031,Moderate,437.50600000000014,3.0497000000000014,3,2
CHEMBL3357777,,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.481486060122112,Moderate,451.5330000000002,3.4398000000000017,3,2
CHEMBL3357778,,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CCCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.366531544420413,Moderate,465.56000000000023,3.829900000000002,3,2
CHEMBL3357779,,N[C@@H](CC(=O)N1[C@H](CNC(=O)c2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.214670164989233,Moderate,473.53900000000027,3.9535000000000036,3,2
CHEMBL3357782,,N[C@@H](CC(=O)N1[C@H](CNS(=O)(=O)C(F)(F)F)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.769551078621726,Moderate,501.49300000000034,2.9627000000000008,4,2
CHEMBL3357774,,N[C@@H](CC(=O)N1[C@H](CO)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.292429823902063,Moderate,370.41499999999996,2.5158000000000005,3,2
CHEMBL3357770,,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,7.096910013008056,High,438.4900000000001,3.476700000000001,4,1
CHEMBL3357771,,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,7.154901959985743,High,452.51700000000017,3.8668000000000022,4,1
CHEMBL3357772,,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.7447274948966935,Moderate,466.5440000000002,4.256900000000003,4,1
CHEMBL3357773,,N[C@@H](CC(=O)N1[C@H](COC(=O)c2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,6.494850021680094,Moderate,474.5230000000003,4.380500000000003,4,1
CHEMBL471841,,N[C@@H](CC(=O)NC1(Cc2ccccc2)CCN(Cc2ccccc2)CC1)Cc1ccccc1F,5.657577319177793,Low,459.6090000000002,4.479300000000004,3,2
CHEMBL2206466,,N[C@@H](CC(=O)NC1(c2cccc(-c3ccncc3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.309803919971486,Moderate,481.59300000000036,3.3679000000000023,5,2
CHEMBL2206470,,N[C@@H](CC(=O)NC1(c2cccc(-c3cn[nH]c3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.481486060122112,Moderate,470.5700000000003,2.6960000000000006,5,3
CHEMBL2206473,,N[C@@H](CC(=O)NC1(c2cccc(-c3cnc(C4CCCCN4)s3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.6020599913279625,Moderate,570.7560000000004,4.244000000000003,7,3
CHEMBL2206469,,N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,8.10790539730952,High,523.6020000000004,3.707600000000003,6,2
CHEMBL2206468,,N[C@@H](CC(=O)NC1(c2cccc(-c3cncs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.387216143280264,High,487.62200000000036,3.429400000000002,6,2
CHEMBL2206467,,N[C@@H](CC(=O)NC1(c2cccc(-c3nccs3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.4089353929735005,Moderate,487.62200000000036,3.429400000000002,6,2
CHEMBL2203319,,N[C@@H](CC(=O)NC1(c2cccc(-n3ccnc3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.920818753952375,High,506.5500000000003,2.769800000000001,5,2
CHEMBL471633,,N[C@@H](CC(=O)NC1(c2ccccc2)CCN(Cc2ccccc2)CC1)Cc1ccccc1F,6.0,Moderate,445.58200000000016,4.3933000000000035,3,2
CHEMBL470170,,N[C@@H](CC(=O)NC1(c2ccccc2)CCOCC1)Cc1ccccc1F,5.6020599913279625,Low,356.44100000000003,2.907700000000001,3,2
CHEMBL2206488,,N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.080921907623926,High,440.4870000000002,2.5841000000000003,4,2
CHEMBL512145,,N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.2441251443275085,Moderate,404.5070000000002,2.3058999999999994,4,2
CHEMBL470171,,N[C@@H](CC(=O)NC1(c2ccccc2)CCSCC1)Cc1ccccc1F,5.481486060122112,Low,372.5090000000001,3.6243000000000025,3,2
CHEMBL469325,,N[C@@H](CC(=O)NC1(c2ccccn2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.327902142064282,Moderate,405.4950000000002,1.7009,5,2
CHEMBL2206480,,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(C(F)(F)F)cc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,6.958607314841775,Moderate,591.5990000000004,4.726400000000004,6,2
CHEMBL2206479,,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(Cl)cc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,5.958607314841775,Low,558.0470000000004,4.361000000000004,6,2
CHEMBL2206482,,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(F)cc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.0,High,505.6120000000003,3.568500000000002,6,2
CHEMBL2206481,,N[C@@H](CC(=O)NC1(c2nc(-c3cccc(C(F)(F)F)c3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,6.721246399047171,Moderate,591.5990000000004,4.726400000000004,6,2
CHEMBL2206475,,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.795880017344075,High,523.6020000000004,3.707600000000002,6,2
CHEMBL2206474,,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.221848749616356,High,487.62200000000036,3.429400000000002,6,2
CHEMBL469521,,N[C@@H](CC(=O)NC1(c2nc3c(Cl)cccc3s2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.886056647693163,Moderate,496.02900000000034,3.5690000000000026,6,2
CHEMBL469730,,N[C@@H](CC(=O)NC1(c2nc3ccc(Cl)cc3s2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.455931955649724,High,496.02900000000034,3.5690000000000026,6,2
CHEMBL504021,,N[C@@H](CC(=O)NC1(c2nc3ccc(OCCN4CCOCC4)cc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,9.102372908709558,High,626.7230000000005,2.9048000000000016,9,2
CHEMBL472027,,N[C@@H](CC(=O)NC1(c2nc3ccccc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.886056647693163,High,497.5640000000003,3.1938000000000013,6,2
CHEMBL512718,,N[C@@H](CC(=O)NC1(c2nc3ccccc3s2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.1938200260161125,High,461.5840000000003,2.9156000000000013,6,2
CHEMBL469538,,N[C@@H](CC(=O)NC1(c2nccs2)CCS(=O)(=O)CC1)Cc1ccccc1F,6.721246399047171,Moderate,411.5240000000002,1.7623999999999997,6,2
CHEMBL2206484,,N[C@@H](CC(=O)NC1(c2nnc(-c3cccc(F)c3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.259637310505756,High,526.5120000000004,2.773200000000001,7,2
CHEMBL2206483,,N[C@@H](CC(=O)NC1(c2nnc(-c3ccccc3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.026872146400302,High,508.52200000000033,2.634100000000001,7,2
CHEMBL3686752,,N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1B(O)O,6.698970004336019,Moderate,230.02899999999997,-2.2085999999999983,5,4
CHEMBL98008,,N[C@@H](CC1CCCCC1)C(=O)N1CCCC1,4.769551078621726,Low,224.34799999999996,1.9064999999999999,2,1
CHEMBL493760,,N[C@@H](CCC(=O)N1Cc2ccccc2C1)C(=O)N1CCSC1,5.795880017344075,Low,319.4300000000001,1.1691999999999998,4,1
CHEMBL2063029,,N[C@@H](CCC(=O)O)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,7.537602002101044,High,260.055,-2.847699999999997,6,5
CHEMBL2063030,,N[C@@H](CCC(=O)O)C(=O)N1C[C@H](O)C[C@H]1B(O)O,7.769551078621726,High,260.055,-2.847699999999997,6,5
CHEMBL2063039,,N[C@@H](CCCC(=O)O)C(=O)N1C[C@H](O)C[C@H]1B(O)O,7.769551078621726,High,274.082,-2.4575999999999976,6,5
CHEMBL459642,,N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N1CCCC1,4.806875401645539,Low,333.4320000000002,2.032799999999999,4,2
CHEMBL461092,,N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N1CCSC1,5.431798275933005,Low,351.47200000000015,1.9432999999999994,5,2
CHEMBL460065,,N[C@@H](CCCNC(=O)OCc1ccccc1)C(=O)N1CCCC1,5.013228265733755,Low,319.40500000000014,1.6426999999999992,4,2
CHEMBL567263,,N[C@@H](CCN1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,7.045757490560675,High,369.4840000000001,2.9800000000000013,3,2
CHEMBL565999,,N[C@@H](CCN1CCC[C@H]1c1ccn(-c2ccccc2)n1)Cc1ccccc1F,6.7447274948966935,Moderate,378.4950000000001,4.108400000000003,3,1
CHEMBL566854,,N[C@@H](CCN1CCC[C@H]1c1cn(-c2ccccc2)nn1)Cc1ccccc1F,6.886056647693163,Moderate,379.4830000000001,3.503400000000002,4,1
CHEMBL566617,,N[C@@H](CCN1CCC[C@H]1c1nc(-c2ccccc2)co1)Cc1ccccc1F,7.119186407719209,High,379.47900000000016,4.5777000000000045,4,1
CHEMBL566460,,N[C@@H](CCN1CCC[C@H]1c1nc(-c2ccccc2)no1)Cc1ccccc1F,7.508638306165727,High,380.46700000000016,3.9727000000000032,5,1
CHEMBL565613,,N[C@@H](CCN1CCC[C@H]1c1ncn(-c2ccccc2)n1)Cc1ccccc1F,7.207608310501746,High,379.4830000000001,3.503400000000002,4,1
CHEMBL584276,,N[C@@H](CCN1CCC[C@H]1c1nnc(-c2ccccc2)o1)Cc1ccccc1F,6.920818753952375,Moderate,380.46700000000016,3.9727000000000032,5,1
CHEMBL585663,,N[C@@H](CCN1CCC[C@H]1c1noc(-c2ccccc2)n1)Cc1ccccc1F,7.045757490560675,High,380.4670000000001,3.9727000000000032,5,1
CHEMBL5282933,,N[C@@H](CCNC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.508638306165727,High,436.3600000000001,2.1995000000000005,4,2
CHEMBL328197,,N[C@@H](CCNC1CCNCC1)C(=O)N1CCCCC1,4.1938200260161125,Low,268.4049999999999,0.05790000000000117,4,3
CHEMBL99506,,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCC(F)CC1,4.154901959985743,Low,327.8310000000001,2.1074999999999995,3,2
CHEMBL316487,,N[C@@H](CCNc1ncccc1[N+](=O)[O-])C(=O)N1CCCCC1,4.251811972993799,Low,307.3540000000001,1.1315999999999988,6,2
CHEMBL5290009,,N[C@@H](CCn1cc(-c2ccccc2)nn1)Cc1cc(F)c(F)cc1F,6.823908740944319,Moderate,346.35600000000005,3.3225000000000016,3,1
CHEMBL4750352,,N[C@@H](CCn1cc(-c2ccccn2)nn1)Cc1cc(F)c(F)cc1F,6.844663962534938,Moderate,347.34400000000005,2.7175000000000002,4,1
CHEMBL4790735,,N[C@@H](CCn1cc(-c2cccnc2)nn1)Cc1cc(F)c(F)cc1F,7.552841968657781,High,347.34400000000005,2.7175000000000002,4,1
CHEMBL4250492,,N[C@@H](CCn1cc(-c2ccncc2)nn1)Cc1cc(F)c(F)cc1F,7.853871964321762,High,347.34400000000005,2.7175000000000002,4,1
CHEMBL5288509,,N[C@@H](CCn1cc(C(=O)O)nn1)Cc1cc(F)c(F)cc1F,6.823908740944319,Moderate,314.267,1.3536999999999995,4,2
CHEMBL5267229,,N[C@@H](CCn1cc(C2CCCCC2)nn1)Cc1cc(F)c(F)cc1F,6.823908740944319,Moderate,352.40399999999994,3.7032000000000025,3,1
CHEMBL5290055,,N[C@@H](CCn1cc(CO)nn1)Cc1cc(F)c(F)cc1F,6.823908740944319,Moderate,300.284,1.1477999999999995,4,2
CHEMBL4792546,,N[C@@H](CCn1ccnn1)Cc1cc(F)c(F)cc1F,6.5951662833800615,Moderate,270.258,1.6554999999999995,3,1
CHEMBL496953,,N[C@@H](COc1cc(F)cc(F)c1)Cc1cc2ccccc2[nH]1,4.301029995663981,Low,302.32399999999996,3.3949000000000016,2,2
CHEMBL459159,,N[C@@H](CS)C(=O)N1CCCC1,4.431798275933005,Low,174.26899999999995,-0.13410000000000033,3,2
CHEMBL290598,,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,5.154901959985743,Low,492.53200000000027,1.4253999999999998,5,5
CHEMBL432081,,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CO)C(=O)O,5.102372908709558,Low,450.4950000000002,0.5529000000000002,5,5
CHEMBL37260,,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,5.2441251443275085,Low,363.4170000000001,2.0758,3,3
CHEMBL501521,,N[C@@H](Cc1c[nH]cn1)C(=O)N1CCCC1,4.636388020107856,Low,208.26499999999993,-0.09810000000000074,3,2
CHEMBL303131,,N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1B(O)O,4.769551078621726,Low,252.08299999999997,-1.7174999999999991,5,4
CHEMBL189645,,N[C@@H](Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)N1CC[C@H](F)C1,6.008773924307505,Moderate,330.3780000000001,2.932900000000002,2,1
CHEMBL511346,,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCCC1,4.361510743045363,Low,234.29899999999992,0.8843999999999999,3,2
CHEMBL304007,,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1B(O)O,7.494850021680094,High,278.11699999999996,-0.7350000000000002,5,4
CHEMBL453918,,N[C@@H](Cc1ccccc1)C(=O)N1CCCC1,4.6777807052660805,Low,218.2999999999999,1.1787999999999998,2,1
CHEMBL4798357,,N[C@@H](Cc1cn(-c2ccc3ncccc3c2)nn1)Cc1cc(F)c(F)cc1F,6.107905397309519,Moderate,383.37700000000007,3.3453000000000026,4,1
CHEMBL4745231,,N[C@@H](Cc1cn(-c2cccc3ncccc23)nn1)Cc1cc(F)c(F)cc1F,6.576754126063192,Moderate,383.37700000000007,3.3453000000000026,4,1
CHEMBL4790799,,N[C@@H](Cc1cn(-c2cccnc2)nn1)Cc1cc(F)c(F)cc1F,6.515700160653214,Moderate,333.317,2.1921,4,1
CHEMBL4763110,,N[C@@H](Cc1cn(-c2ccncc2)nn1)Cc1cc(F)c(F)cc1F,6.369572124974976,Moderate,333.317,2.1921,4,1
CHEMBL1650438,,N[C@@H]1CCCN(c2cc(=O)[nH]c(=O)n2Cc2ccccc2Br)C1,7.443697499232712,High,379.25800000000004,1.2749000000000006,4,2
CHEMBL4205100,,N[C@@H]1CCCN(c2cc(=O)n3nccc3n2Cc2ccc(C(=O)O)cc2)C1,4.2225731776106885,Low,367.4090000000001,1.17,5,2
CHEMBL4212367,,N[C@@H]1CCCN(c2cc(=O)n3nccc3n2Cc2ccc([N+](=O)[O-])cc2)C1,4.939302159646388,Low,368.3970000000001,1.38,6,1
CHEMBL4203639,,N[C@@H]1CCCN(c2cc(=O)n3nccc3n2Cc2ccccc2)C1,4.332547047110047,Low,323.40000000000003,1.4717999999999996,4,1
CHEMBL4210635,,N[C@@H]1CCCN(c2cc(=O)n3nccc3n2Cc2ccccc2F)C1,4.667561540084395,Low,341.39000000000004,1.6108999999999998,4,1
CHEMBL4754343,,N[C@@H]1CCCN(c2cc(NCCc3ccc(Cl)cc3Cl)n3nccc3n2)C1,5.958607314841775,Low,405.3330000000001,3.6182000000000016,5,2
CHEMBL4791597,,N[C@@H]1CCCN(c2cc(NCc3ccc(Cl)cc3Cl)n3nccc3n2)C1,5.2441251443275085,Low,391.30600000000015,3.575700000000002,5,2
CHEMBL4763718,,N[C@@H]1CCCN(c2cc(NCc3ccc(O)cc3)n3nccc3n2)C1,5.102372908709558,Low,338.4150000000001,1.9745,6,3
CHEMBL4743490,,N[C@@H]1CCCN(c2cc(NCc3ccccc3)n3nccc3n2)C1,6.522878745280337,Moderate,322.4160000000001,2.2689000000000004,5,2
CHEMBL4794801,,N[C@@H]1CCCN(c2cc(Nc3cc(Cl)ccn3)n3nccc3n2)C1,5.619788758288394,Low,343.8220000000001,2.4488000000000003,6,2
CHEMBL4786137,,N[C@@H]1CCCN(c2cc(Nc3cc(F)ccn3)n3nccc3n2)C1,4.841637507904751,Low,327.3670000000001,1.9344999999999999,6,2
CHEMBL4779718,,N[C@@H]1CCCN(c2cc(Nc3cc[nH]n3)n3nccc3n2)C1,4.497572880015567,Low,298.3540000000001,1.1234999999999993,6,3
CHEMBL4753503,,N[C@@H]1CCCN(c2cc(Nc3ccc(Cl)cc3Cl)n3nccc3n2)C1,4.653647025549361,Low,377.2790000000001,3.707200000000002,5,2
CHEMBL4760965,,N[C@@H]1CCCN(c2cc(Nc3ccc(F)cc3F)n3nccc3n2)C1,4.752026733638194,Low,344.3690000000001,2.678600000000001,5,2
CHEMBL4751895,,N[C@@H]1CCCN(c2cc(Nc3ccccc3Cl)n3nccc3n2)C1,4.596879478824183,Low,342.8340000000001,3.0538000000000016,5,2
CHEMBL4745889,,N[C@@H]1CCCN(c2cc(Nc3ccccc3[N+](=O)[O-])n3nccc3n2)C1,4.931814138253839,Low,353.38600000000014,2.3086,7,2
CHEMBL2147057,,N[C@@H]1CCCN(c2nc3c4ccccc4[nH]c(=O)c3n2Cc2ccccc2Cl)C1,6.3788237182249645,Moderate,407.9050000000002,3.5070000000000023,4,2
CHEMBL4642801,,N[C@@H]1CN(c2ncc(Oc3c[nH]nc3C3=CCC(F)(F)CC3)cn2)C[C@@H]1c1cc(F)c(F)cc1F,8.221848749616356,High,492.4520000000002,4.543000000000003,6,2
CHEMBL2425078,,N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,4.42021640338319,Low,320.343,1.8609999999999998,4,2
CHEMBL2425081,,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,4.882728704344236,Low,320.343,1.8609999999999998,4,2
CHEMBL2425077,,N[C@@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,4.61261017366127,Low,320.343,1.8609999999999998,4,2
CHEMBL3892233,,N[C@@H]1Cc2c(ccc3cc(Br)ccc23)O[C@H]1c1cc(F)c(F)cc1F,7.406713932979542,High,408.21700000000004,5.023100000000002,2,1
CHEMBL3952716,,N[C@@H]1Cc2c(ccc3ccc(=O)oc23)O[C@H]1c1cc(F)c(F)cc1F,6.684638513020665,Moderate,347.292,3.2138000000000018,4,1
CHEMBL3919178,,N[C@@H]1Cc2c(ccc3ccc(Br)cc23)O[C@H]1c1cc(F)c(F)cc1F,6.665144310382709,Moderate,408.21700000000004,5.023100000000002,2,1
CHEMBL3926320,,N[C@@H]1Cc2c(ccc3ccccc23)O[C@H]1c1cc(F)c(F)cc1F,6.9582126810282485,Moderate,329.32099999999997,4.260600000000002,2,1
CHEMBL380860,,N[C@H](C(=O)N1CC(F)(F)C(F)(F)C1)C1CCCCC1,6.958607314841775,Moderate,282.281,2.0068,2,1
CHEMBL280658,,N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1,7.136677139879544,High,246.3009999999999,1.7615999999999994,2,1
CHEMBL231654,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@@H]1CCN(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)C1,6.002176919254275,Moderate,457.4210000000001,1.7907000000000002,5,1
CHEMBL279944,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,7.568636235841012,High,395.45000000000016,2.6665,4,2
CHEMBL23110,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,7.259637310505756,High,401.4040000000001,2.4483000000000006,3,2
CHEMBL277635,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,7.154901959985743,High,433.4210000000001,3.188900000000001,3,2
CHEMBL22294,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,7.67778070526608,High,437.4590000000002,1.9967999999999995,4,2
CHEMBL423108,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,7.638272163982407,High,485.4750000000002,2.6172000000000004,5,2
CHEMBL443250,,N[C@H](C(=O)N1CCC(F)C1)C1CCCCC1,6.769551078621726,Moderate,228.31099999999992,1.4643999999999993,2,1
