parent_smiles,molecule_chembl_id,pref_name,canonical_smiles_examples,n_records,IC50_nM_median,IC50_nM_min,IC50_nM_max,pIC50_median,pIC50_min,pIC50_max,pIC50_std,pchembl_median,assay_type,assay_chembl_id,document_chembl_id,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,pIC50_range,activity_class
N[C@H]1C[C@@H](N2Cc3cnn(-c4ccc(C(F)(F)F)cn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654429,,N[C@H]1C[C@@H](N2Cc3cnn(-c4ccc(C(F)(F)F)cn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,1,5.9,5.9,5.9,8.229147988357855,8.229147988357855,8.229147988357855,0.0,8.23,B,CHEMBL3706292,CHEMBL3639172,479.45,4.13,6.0,1.0,69.2,3.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(-c4ccccc4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654420,,N[C@H]1C[C@@H](N2Cc3cnn(-c4ccccc4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,1,3.0,3.0,3.0,8.522878745280337,8.522878745280337,8.522878745280337,0.0,8.52,B,CHEMBL3706292,CHEMBL3639172,410.47,3.71,5.0,1.0,56.31,3.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(-c4ncccn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654419,,N[C@H]1C[C@@H](N2Cc3cnn(-c4ncccn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,1,2.2,2.2,2.2,8.657577319177793,8.657577319177793,8.657577319177793,0.0,8.66,B,CHEMBL3706292,CHEMBL3639172,412.44,2.5,7.0,1.0,82.09,3.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C(F)(F)F)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5268418,,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C(F)(F)F)c3C2)CO[C@@H]1c1cc(F)ccc1F,1,0.7,0.7,0.7,9.154901959985743,9.154901959985743,9.154901959985743,0.0,9.15,B,CHEMBL5247172,CHEMBL5244277,452.41,2.03,7.0,1.0,90.45,3.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)COC1c1cc(F)ccc1F,CHEMBL3645495,,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)COC1c1cc(F)ccc1F,1,1.6,1.6,1.6,8.795880017344075,8.795880017344075,8.795880017344075,0.0,8.8,B,CHEMBL3705151,CHEMBL3639302,424.47,1.67,7.0,1.0,90.45,4.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CCCC4)c3C2)COC1c1cc(F)c(F)cc1F,CHEMBL3935335,,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CCCC4)c3C2)COC1c1cc(F)c(F)cc1F,1,2.6,2.6,2.6,8.585026652029182,8.585026652029182,8.585026652029182,0.0,8.59,B,CHEMBL3888129,CHEMBL3886593,470.52,2.59,7.0,1.0,90.45,4.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5276887,,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,1,0.7,0.7,0.7,9.154901959985743,9.154901959985743,9.154901959985743,0.0,9.15,B,CHEMBL5247172,CHEMBL5244277,528.5,3.59,7.0,1.0,90.45,4.0,1.0,0.0,High
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccccc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5283277,,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccccc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,1,0.7,0.7,0.7,9.154901959985743,9.154901959985743,9.154901959985743,0.0,9.15,B,CHEMBL5247172,CHEMBL5244277,460.51,2.57,7.0,1.0,90.45,4.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nc(-c4ccccc4)[nH]c3C2)CSC1c1cc(F)ccc1F,CHEMBL3644462,,N[C@H]1C[C@@H](N2Cc3nc(-c4ccccc4)[nH]c3C2)CSC1c1cc(F)ccc1F,1,0.7,0.7,0.7,9.154901959985743,9.154901959985743,9.154901959985743,0.0,9.15,B,CHEMBL3705729,CHEMBL3639253,412.51,4.24,4.0,2.0,57.94,3.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL2425069,,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,1,1.6,1.6,1.6,8.795880017344075,8.795880017344075,8.795880017344075,0.0,8.8,B,CHEMBL2429421,CHEMBL2424528,388.34,2.88,4.0,2.0,67.17,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CSC1c1cc(F)ccc1F,CHEMBL3644461,,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CSC1c1cc(F)ccc1F,1,1.1,1.1,1.1,8.958607314841775,8.958607314841775,8.958607314841775,0.0,8.96,B,CHEMBL3705729,CHEMBL3639253,404.41,3.6,4.0,2.0,57.94,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)cc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5418259,,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)cc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)ccc1F,1,2.5,2.5,2.5,8.602059991327963,8.602059991327963,8.602059991327963,0.0,8.6,B,CHEMBL5366901,CHEMBL5365448,507.39,4.22,6.0,1.0,68.68,2.0,1.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3805179,,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,1,1.1,1.1,1.1,8.958607314841775,8.958607314841775,8.958607314841775,0.0,8.96,B,CHEMBL3807661,CHEMBL3804801,455.41,4.14,5.0,1.0,59.45,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3805937,,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,1,1.4,1.4,1.4,8.853871964321762,8.853871964321762,8.853871964321762,0.0,8.85,B,CHEMBL3807661,CHEMBL3804801,457.38,3.34,6.0,1.0,68.68,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4c(c3C2)CCCS4(=O)=O)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5891902,,N[C@H]1C[C@@H](N2Cc3nn4c(c3C2)CCCS4(=O)=O)CO[C@@H]1c1cc(F)ccc1F,1,4.4,4.4,4.4,8.356547323513812,8.356547323513812,8.356547323513812,0.0,8.36,B,CHEMBL5731884,CHEMBL5726024,424.47,1.46,7.0,1.0,90.45,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3805871,,N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,1,1.1,1.1,1.1,8.958607314841775,8.958607314841775,8.958607314841775,0.0,8.96,B,CHEMBL3807661,CHEMBL3804801,455.41,4.14,5.0,1.0,59.45,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3805502,,N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,1,1.5,1.5,1.5,8.823908740944319,8.823908740944319,8.823908740944319,0.0,8.82,B,CHEMBL3807661,CHEMBL3804801,457.38,3.34,6.0,1.0,68.68,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3806003,,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,1,3.7,3.7,3.7,8.431798275933005,8.431798275933005,8.431798275933005,0.0,8.43,B,CHEMBL3807661,CHEMBL3804801,387.41,3.13,5.0,1.0,59.45,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,CHEMBL3806026,,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,1,7.3,7.3,7.3,8.136677139879545,8.136677139879545,8.136677139879545,0.0,8.14,B,CHEMBL3807661,CHEMBL3804801,369.42,2.99,5.0,1.0,59.45,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3806216,,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,1,0.7,0.7,0.7,9.154901959985743,9.154901959985743,9.154901959985743,0.0,9.15,B,CHEMBL3807661,CHEMBL3804801,371.39,2.18,6.0,1.0,68.68,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4cncnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3805353,,N[C@H]1C[C@@H](N2Cc3nn4cncnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,1,3.5,3.5,3.5,8.455931955649724,8.455931955649724,8.455931955649724,0.0,8.46,B,CHEMBL3807661,CHEMBL3804801,372.38,1.58,7.0,1.0,81.57,2.0,0.0,0.0,High
N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3806052,,N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,1,0.12,0.12,0.12,9.920818753952375,9.920818753952375,9.920818753952375,0.0,9.92,B,CHEMBL3807661,CHEMBL3804801,372.38,1.58,7.0,1.0,81.57,2.0,0.0,0.0,High
N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5859631,,N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,1,1.91,1.91,1.91,8.718966632752272,8.718966632752272,8.718966632752272,0.0,8.72,B,CHEMBL5735925,CHEMBL5728051,580.42,3.28,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5968543,,N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,1,1.88,1.88,1.88,8.72584215073632,8.72584215073632,8.72584215073632,0.0,8.73,B,CHEMBL5735925,CHEMBL5728051,598.41,3.42,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2cc3cnc(C4CC4)nc3c2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2425062,,N[C@H]1C[C@@H](n2cc3cnc(C4CC4)nc3c2)CO[C@@H]1c1cc(F)c(F)cc1F,1,140.0,140.0,140.0,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.85,B,CHEMBL2429421,CHEMBL2424528,388.39,3.76,5.0,1.0,65.96,3.0,0.0,0.0,Moderate
N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5914544,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,3.27,3.27,3.27,8.485452247339714,8.485452247339714,8.485452247339714,0.0,8.48,B,CHEMBL5735925,CHEMBL5728051,598.41,3.42,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5961410,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,6.23,6.23,6.23,8.20551195334083,8.20551195334083,8.20551195334083,0.0,8.21,B,CHEMBL5735925,CHEMBL5728051,547.51,2.25,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5858632,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,7.56,7.56,7.56,8.121478204498793,8.121478204498793,8.121478204498793,0.0,8.12,B,CHEMBL5735925,CHEMBL5728051,565.5,2.39,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cccc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5884216,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cccc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,6.76,6.76,6.76,8.170053304058364,8.170053304058364,8.170053304058364,0.0,8.17,B,CHEMBL5735925,CHEMBL5728051,529.52,2.11,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ccc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL6054858,,N[C@H]1C[C@@H](n2ccc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,3.43,3.43,3.43,8.46470587995723,8.46470587995723,8.46470587995723,0.0,8.46,B,CHEMBL5735925,CHEMBL5728051,563.96,2.77,7.0,3.0,122.71,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5818540,,N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,2.96,2.96,2.96,8.528708288941061,8.528708288941061,8.528708288941061,0.0,8.53,B,CHEMBL5735925,CHEMBL5728051,566.49,1.79,8.0,3.0,135.6,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cccc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5998893,,N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cccc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,2.71,2.71,2.71,8.567030709125595,8.567030709125595,8.567030709125595,0.0,8.57,B,CHEMBL5735925,CHEMBL5728051,548.5,1.65,8.0,3.0,135.6,6.0,1.0,0.0,High
N[C@H]1C[C@@H](n2ncc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5993878,,N[C@H]1C[C@@H](n2ncc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,1,1.67,1.67,1.67,8.777283528852417,8.777283528852417,8.777283528852417,0.0,8.78,B,CHEMBL5735925,CHEMBL5728051,564.95,2.16,8.0,3.0,135.6,6.0,1.0,0.0,High
N[C@H]1C[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CCC1c1cc(F)c(F)cc1F,CHEMBL232191,,N[C@H]1C[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CCC1c1cc(F)c(F)cc1F,1,140.0,140.0,140.0,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.85,B,CHEMBL893216,CHEMBL1147994,419.37,3.19,5.0,1.0,59.97,2.0,0.0,0.0,Moderate
N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL2425076,,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,1,56.0,56.0,56.0,7.251811972993799,7.251811972993799,7.251811972993799,0.0,7.25,B,CHEMBL2429421,CHEMBL2424528,320.34,1.86,4.0,2.0,67.17,2.0,0.0,0.0,High
N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,CHEMBL2425080,,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,1,26600.0,26600.0,26600.0,4.575118363368933,4.575118363368933,4.575118363368933,0.0,4.58,B,CHEMBL2429421,CHEMBL2424528,320.34,1.86,4.0,2.0,67.17,2.0,0.0,0.0,Low
N[C@H]1C[C@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,CHEMBL3806164,,N[C@H]1C[C@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,1,1170.0,1170.0,1170.0,5.931814138253838,5.931814138253838,5.931814138253838,0.0,5.93,B,CHEMBL3807661,CHEMBL3804801,369.42,2.99,5.0,1.0,59.45,2.0,0.0,0.0,Low
N[C@H]1Cc2c(ccc3cc(C(=O)O)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3950517,,N[C@H]1Cc2c(ccc3cc(C(=O)O)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,1,17.65,17.65,17.65,7.753255290276159,7.753255290276159,7.753255290276159,0.0,7.75,B,CHEMBL3862754,CHEMBL3861975,373.33,3.96,3.0,2.0,72.55,2.0,0.0,0.0,High
N[C@H]1Cc2c(ccc3cc(N4CCOCC4)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3890161,,N[C@H]1Cc2c(ccc3cc(N4CCOCC4)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,1,70.42,70.42,70.42,7.1523039792658345,7.1523039792658345,7.1523039792658345,0.0,7.15,B,CHEMBL3862754,CHEMBL3861975,414.43,4.1,4.0,1.0,47.72,2.0,0.0,0.0,High
N[C@H]1Cc2c(ccc3ccc(-c4cccc(C[SH](=O)=O)c4)cc23)O[C@@H]1c1cc(F)c(F)cc1F,CHEMBL5980526,,N[C@H]1Cc2c(ccc3ccc(-c4cccc(C[SH](=O)=O)c4)cc23)O[C@@H]1c1cc(F)c(F)cc1F,1,74.0,74.0,74.0,7.130768280269024,7.130768280269024,7.130768280269024,0.0,7.13,B,CHEMBL5734602,CHEMBL5727415,483.51,5.04,4.0,2.0,69.39,4.0,1.0,0.0,High
N[C@H]1Cn2c(nc3c(F)c(F)c(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL562530,,N[C@H]1Cn2c(nc3c(F)c(F)c(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,22.0,22.0,22.0,7.657577319177793,7.657577319177793,7.657577319177793,0.0,7.66,B,CHEMBL1054090,CHEMBL1153045,371.28,3.54,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3c(F)cc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL558253,,N[C@H]1Cn2c(nc3c(F)cc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,47.0,47.0,47.0,7.327902142064282,7.327902142064282,7.327902142064282,0.0,7.33,B,CHEMBL1054090,CHEMBL1153045,353.29,3.4,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3c(F)cccc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL537962,,N[C@H]1Cn2c(nc3c(F)cccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,30.0,30.0,30.0,7.522878745280337,7.522878745280337,7.522878745280337,0.0,7.52,B,CHEMBL1054090,CHEMBL1153045,335.3,3.26,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3cc(C(=O)O)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL563383,,N[C@H]1Cn2c(nc3cc(C(=O)O)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,13.0,13.0,13.0,7.886056647693163,7.886056647693163,7.886056647693163,0.0,7.89,B,CHEMBL1054090,CHEMBL1153045,361.32,2.82,4.0,2.0,81.14,2.0,0.0,0.0,High
N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL552479,,N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,14.0,14.0,14.0,7.853871964321762,7.853871964321762,7.853871964321762,0.0,7.85,B,CHEMBL1054090,CHEMBL1153045,385.31,4.14,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3cc(F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL552071,,N[C@H]1Cn2c(nc3cc(F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,77.0,77.0,77.0,7.113509274827518,7.113509274827518,7.113509274827518,0.0,7.11,B,CHEMBL1054090,CHEMBL1153045,335.3,3.26,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3ccc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL550801,,N[C@H]1Cn2c(nc3ccc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,47.0,47.0,47.0,7.327902142064282,7.327902142064282,7.327902142064282,0.0,7.33,B,CHEMBL1054090,CHEMBL1153045,385.31,4.14,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3ccc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL560669,,N[C@H]1Cn2c(nc3ccc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,17.0,17.0,17.0,7.769551078621726,7.769551078621726,7.769551078621726,0.0,7.77,B,CHEMBL1054090,CHEMBL1153045,335.3,3.26,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3ccc(OC(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL563155,,N[C@H]1Cn2c(nc3ccc(OC(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,53.0,53.0,53.0,7.275724130399211,7.275724130399211,7.275724130399211,0.0,7.28,B,CHEMBL1054090,CHEMBL1153045,401.31,4.02,4.0,1.0,53.07,2.0,0.0,0.0,High
N[C@H]1Cn2c(nc3ccccc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL549913,,N[C@H]1Cn2c(nc3ccccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,1,68.0,68.0,68.0,7.167491087293763,7.167491087293763,7.167491087293763,0.0,7.17,B,CHEMBL1054090,CHEMBL1153045,317.31,3.12,3.0,1.0,43.84,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3cccnc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL560926,,N[C@H]1Cn2c(nc3cccnc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1,329.0,329.0,329.0,6.482804102050025,6.482804102050025,6.482804102050025,0.0,6.48,B,CHEMBL1054090,CHEMBL1153045,318.3,2.52,4.0,1.0,56.73,1.0,0.0,0.0,Moderate
N[C@H]1Cn2c(nc3ccncc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL549502,,N[C@H]1Cn2c(nc3ccncc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1,51.0,51.0,51.0,7.292429823902063,7.292429823902063,7.292429823902063,0.0,7.29,B,CHEMBL1054090,CHEMBL1153045,318.3,2.52,4.0,1.0,56.73,1.0,0.0,0.0,High
N[C@H]1Cn2c(nc3cnc(Cl)cc32)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL557447,,N[C@H]1Cn2c(nc3cnc(Cl)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1,15.0,15.0,15.0,7.823908740944319,7.823908740944319,7.823908740944319,0.0,7.82,B,CHEMBL1054090,CHEMBL1153045,352.75,3.17,4.0,1.0,56.73,1.0,0.0,0.0,High
Nc1ccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,CHEMBL518629,,Cl.Nc1ccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,1,1300.0,1300.0,1300.0,5.886056647693163,5.886056647693163,5.886056647693163,0.0,5.89,B,CHEMBL967900,CHEMBL1156717,433.43,1.85,5.0,3.0,113.81,7.0,0.0,0.0,Low
Nc1nc(Cl)c2nc[nH]c2n1,CHEMBL226396,6-CHLOROGUANINE,Nc1nc(Cl)c2nc[nH]c2n1,1,5.0,5.0,5.0,8.301029995663981,8.301029995663981,8.301029995663981,0.0,8.3,B,CHEMBL3074800,CHEMBL3046539,169.58,0.59,4.0,2.0,80.48,0.0,0.0,0.0,High
Nc1nc(NC2=NC(c3ccccc3)=CC(c3ccc(Cl)cc3)O2)nc(N2CCOCC2)n1,CHEMBL5424574,,Nc1nc(NC2=NC(c3ccccc3)=CC(c3ccc(Cl)cc3)O2)nc(N2CCOCC2)n1,1,34.5,34.5,34.5,7.462180904926726,7.462180904926726,7.462180904926726,0.0,7.46,B,CHEMBL5329688,CHEMBL5329166,463.93,3.52,9.0,2.0,110.78,4.0,0.0,0.0,High
Nc1nc(NC2=NC(c3ccccc3)=CC(c3ccc(O)cc3)O2)nc(N2CCOCC2)n1,CHEMBL5435542,,Nc1nc(NC2=NC(c3ccccc3)=CC(c3ccc(O)cc3)O2)nc(N2CCOCC2)n1,1,22.4,22.4,22.4,7.649751981665837,7.649751981665837,7.649751981665837,0.0,7.65,B,CHEMBL5329688,CHEMBL5329166,445.48,2.58,10.0,3.0,131.01,4.0,0.0,0.0,High
